Defocus,Resolution (nm)

-3.785179702759338e-07,1.617431640625

-3.665015267751105e-07,1.5869140625

-3.544850832742872e-07,1.55029296875

-3.4246863977346396e-07,1.513671875

-3.3045219627264066e-07,1.4892578125000002

-3.1843575277181736e-07,1.4526367187500002

-3.0641930927099405e-07,1.416015625

-2.9440286577017075e-07,1.3916015625

-2.8238642226934744e-07,1.3671875000000002

-2.7036997876852414e-07,1.3366699218750002

-2.583535352677009e-07,1.30615234375

-2.4633709176687753e-07,1.2817382812500002

-2.3432064826605428e-07,1.251220703125

-2.2230420476523098e-07,1.220703125

-2.1028776126440768e-07,1.1840820312500002

-1.982713177635844e-07,1.1474609375000002

-1.862548742627611e-07,1.116943359375

-1.742384307619378e-07,1.080322265625

-1.6222198726111452e-07,1.03759765625

-1.502055437602912e-07,1.0009765625

-1.381891002594679e-07,0.9582519531250001

-1.261726567586446e-07,0.927734375

-1.141562132578213e-07,0.8972167968750001

-1.0213976975699805e-07,0.860595703125

-9.012332625617475e-08,0.8239746093750001

-7.810688275535145e-08,0.799560546875

-6.609043925452814e-08,0.7690429687500001

-5.407399575370484e-08,0.7385253906250001

-4.2057552252881535e-08,0.7080078125

-3.0041108752058285e-08,0.677490234375

-1.802466525123498e-08,0.64697265625

-6.008221750411678e-09,0.62255859375

6.008221750411625e-09,0.592041015625

1.802466525123493e-08,0.5615234375

3.004110875205823e-08,0.537109375

4.2057552252881535e-08,0.52490234375

5.4073995753704786e-08,0.50048828125

6.609043925452809e-08,0.48828125

7.810688275535139e-08,0.48217773437500006

9.01233262561747e-08,0.48217773437500006

1.02139769756998e-07,0.48828125

1.1415621325782125e-07,0.50048828125

1.261726567586446e-07,0.518798828125

1.3818910025946786e-07,0.5554199218750001

1.502055437602912e-07,0.592041015625

1.6222198726111446e-07,0.6591796875000001

1.7423843076193771e-07,0.7446289062500001

1.8625487426276107e-07,0.848388671875

1.9827131776358432e-07,0.9582519531250001

2.1028776126440768e-07,1.055908203125

2.2230420476523093e-07,1.13525390625

2.3432064826605428e-07,1.1962890625000002

2.4633709176687753e-07,1.2390136718750002

2.583535352677008e-07,1.26953125

2.7036997876852414e-07,1.30615234375

